"","0","0 | 1","36000","36000 | 1","126000","126000 | 1"
"ymgD",799.35265,782.42445,1399.5677,1260.3419,2683.41585,1588.31615
"ymgG",174.7218,143.50335,300.36905,200.36905,1070.3046,669.7093
"minE",255.40605,355.33355,108.8688,84.54935,415.7162,407.2471
"minD",4609.7446,5382.98135,2090.86875,1989.86485,7611.28065,6566.90265
"minC",3199.9946,3776.54675,2587.5417,2685.3786,5287.976,5231.893
"ycgJ",475.78285,447.9588,502.0894,543.04385,1003.08735,946.1412
"pliG",1106.5781,1181.5871,1922.92745,2170.21685,3368.18705,3684.33405
"ycgL",121.99735,146.4939,170.7483,116.2017,403.2836,375.6368
"ycgM",356.20355,418.35875,375.2079,314.1423,1021.0814,847.18495
"ycgN",258.8562,265.96285,182.9722,201.9776,236.4469,202.816
"hlyE",64.4474,55.75405,130.64535,107.36685,108.1072,88.37015
"umuD",76.1944,59.05065,125.10895,98.00435,99.67645,104.94195
"umuC",69.60795,64.2283,106.0249,87.47025,76.67635,94.98825
"dsbB",189.5057,152.1252,126.67155,111.0115,156.66295,152.6904
"nhaB",3193.3994,3425.78765,1416.42835,1564.75935,2009.2158,2267.2788
"fadR",240.1292,252.34245,155.1915,132.35565,237.53965,212.9419
"ycgB",79.00215,73.09895,88.57395,85.3111,620.9031,442.0074
"dadA",2456.4047,2538.22305,2118.6453,1709.97175,7197.6735,6466.7176
"dadX",170.76695,191.14955,135.1936,90.2374,526.01135,473.4251
"cvrA",328.53835,244.71815,443.90385,403.5155,936.36765,764.14215
"ldcA",309.46785,354.27665,538.9866,349.3675,527.07465,454.5807
"emtA",234.71705,216.42265,102.8833,98.61535,260.33015,255.08475
"ycgR",78.159,68.05125,56.07125,57.07035,52.9403,50.61225
"ymgE",713.4547,353.05955,443.5625,471.70245,432.8127,371.0214
"ycgY",61.5728,65.66865,67.6525,74.72425,101.96085,83.2608
"treA",298.5315,346.69455,272.0253,298.89405,2279.76875,2636.86655
"dhaM",3480.66315,4883.2585,1637.93245,2099.57815,10851.78355,14379.5145
"dhaL",1745.20145,2263.30935,1198.66985,1151.53335,6426.19475,8227.45315
"dhaK",757.96645,961.86595,897.4333,585.9849,2771.9285,3377.66935
"dhaR",232.02405,274.6218,702.16465,523.67915,809.0852,731.23475
"ycgV",59.7048,66.6066,111.6046,93.7521,79.4134,80.72275
"ychF",7089.2028,7211.38105,2737.91705,2731.03395,2980.08415,2987.9308
"pth",701.63285,681.9105,204.73825,153.42615,363.16995,404.2242
"ychH",120.85515,165.2498,517.96375,548.47185,530.4671,1102.14755
"dauA",2226.20385,1858.4383,1011.14265,876.41745,418.49835,611.49675
"prs",1779.4132,2570.5868,1051.9746,1159.47055,1145.87735,1983.62295
"ispE",1187.44275,1364.49315,851.86955,845.46255,2080.50015,2191.32345
"lolB",367.636,435.1219,214.29385,175.5995,694.8845,779.36605
"hemA",301.97895,390.5418,325.95,258.1712,358.23075,394.6978
"prfA",1609.2823,1701.26055,797.57315,691.45485,896.78945,983.9806
"prmC",177.70145,244.5066,77.9382,79.1268,185.93435,215.44185
"ychQ",406.74725,444.5294,140.23585,136.9214,371.13255,421.32735
"ychA",1227.27935,1195.1579,1161.0287,939.76575,1395.17805,1512.5404
"kdsA",2126.65,2420.1097,943.2003,875.60045,1700.8616,1671.39215
"chaA",374.2133,323.6149,516.9487,341.94135,1185.6814,891.93155
"chaB",192.17165,215.8393,571.9201,399.1375,1645.6275,1341.173
"chaC",100.2568,108.41,280.955,214.8242,1085.69415,889.04945
"ychN",323.2652,395.3201,473.038,435.29095,678.91445,622.1524
"ychO",75.2454,69.47735,112.80365,79.2109,195.1767,163.7148
"narL",829.3628,1650.3088,617.3208,876.1312,1169.45195,1911.58165
"narX",143.3954,206.43235,222.2753,140.7279,150.45685,173.2721
"narK",78.07935,110.265,95.4189,86.4811,71.91975,208.41665
"narG",61.10025,73.2205,89.70265,68.42155,61.32485,103.6675
"narH",59.27175,62.9283,79.583,60.24675,67.85435,71.7105
"narJ",42.9832,43.79605,45.54525,45.24785,44.33585,46.74145
"narI",520.6896,428.88055,547.82345,328.1038,100.33235,100.39335
"ychS",1944.2588,3142.91985,3150.8903,3177.5653,267.60345,332.36575
"tpr",1562.3382,2337.2064,2337.4017,2439.81325,171.37475,228.47285
"purU",3063.51165,3539.7249,2597.4067,2572.73815,3817.33445,3944.0981
"ychJ",2412.3213,2275.38435,1593.97025,1945.35395,2471.7057,2529.622
"rssA",1702.17615,1764.4008,1854.7707,1804.7035,3201.63865,2953.70035
"rssB",299.4038,291.03865,354.16035,244.57915,935.76015,773.48745
"galU",2670.75425,2976.9155,1118.58345,1028.47445,2528.77255,2005.37805
"hns",8887.4252,8727.3302,10027.58685,9386.25665,8695.26415,9614.83395
"tdk",657.77235,879.378,586.5894,657.6184,885.9356,872.6295
"adhE",8291.80255,10283.5705,6742.27425,6468.83065,12907.88735,13073.81585
"ychE",639.5715,724.7978,2073.73575,2035.8171,236.6595,353.63245
"oppA",16706.3669,20495.51355,50578.17175,54088.3631,30798.4013,40452.3207
"oppB",5210.24825,5302.00435,18478.41925,17067.28225,8106.0944,14769.70825
"oppC",5362.7915,5421.6586,13999.6437,14214.07155,7910.9289,12294.3223
"oppD",6280.75695,6662.06475,10453.88925,9939.759,7517.53105,9566.00875
"oppF",6451.23255,6645.2954,7384.70915,8063.49445,5958.0513,8930.9563
"yciU",178.3151,193.4648,240.83845,174.9446,298.7603,296.0347
"clsA",404.85655,301.7361,692.0018,549.588,944.8674,920.27295
"kch",222.40055,265.61775,439.42425,311.9367,788.68475,635.2627
"yciI",64.5131,66.4056,83.78485,76.74555,157.2877,156.37055
"tonB",370.9334,647.90115,589.75165,649.18275,1481.6744,1402.8906
"yciA",2253.8028,1853.07905,678.31025,568.3547,1083.89935,1176.7705
"yciB",2353.6053,3091.3754,890.11435,1235.8444,1762.88425,2415.38075
"yciC",2020.0065,2216.08325,706.72715,841.20045,1516.8821,1942.7683
"ompW",73.92765,72.48255,95.56005,82.82905,68.3385,71.3484
"yciE",69.1384,75.46905,537.12735,644.8556,1102.9609,1058.87145
"yciF",157.6896,163.51095,2103.0059,2127.75735,6609.16255,3801.2095
"yciG",53.57925,65.533,294.64435,216.44075,909.193,601.0001
"trpA",112.0135,137.66435,122.90715,128.0726,146.17485,126.2349
"trpB",710.87315,1371.344,670.5267,861.45885,938.69445,795.0829
"trpC",91.47215,151.7378,165.8831,140.48635,163.47735,190.68755
"trpD",51.7141,60.57705,74.31875,68.7337,53.50015,57.273
"trpE",51.3859,71.6168,55.27435,75.72375,44.0454,55.6276
"trpL",39.7239,42.4515,37.05075,45.7508,39.89175,39.99765
"rnm",352.96295,410.75525,317.74205,297.63375,412.43315,414.17075
"yciO",483.78845,673.1937,527.1718,658.39845,797.61665,802.55345
"yciQ",257.051,204.44285,370.28045,322.5283,388.34975,348.02755
"rluB",2269.63925,2221.20485,1058.23785,1039.6702,1029.5654,1314.6954
"btuR",275.7303,259.01995,177.6257,147.01305,312.08985,303.8459
"yciK",515.713,499.1193,455.3864,388.27895,845.97225,869.34745
"sohB",1444.19225,1481.03845,1013.52985,855.37565,1522.82395,1734.5944
"yciN",390.1193,517.7592,622.4452,620.8753,536.9971,695.2416
"topA",2055.2262,2455.2199,1650.6085,1408.7456,1818.53935,1652.2043
"cysB",3161.27745,3510.8716,5080.79395,5282.1009,3143.1052,3171.4221
"acnA",185.8421,254.2667,1020.2077,762.098,4803.2529,4743.0688
"ribA",368.8967,440.0055,398.62465,286.4357,606.23275,686.098
"pgpB",97.68805,113.15215,456.37625,273.1253,200.8932,222.82045
"lapA",736.15555,718.4305,2831.49205,2772.75355,1539.2486,1644.59575
"lapB",254.7635,303.37025,1085.07695,1012.65035,572.56695,607.2443
"pyrF",4764.70415,3970.3388,3171.71525,3660.2888,2391.3052,2623.81135
"yciH",1078.341,943.53215,770.19875,1005.17285,396.19115,450.9725
"osmB",1996.62235,1691.89225,5185.95685,5568.89915,2400.00875,2594.3469
"yciT",707.0548,629.6745,402.67965,322.60845,624.12,535.02095
"pdeR",138.06065,156.97065,211.7538,165.1752,802.37965,713.32395
"rnb",5149.1701,6659.1709,2610.6704,2909.36285,1672.1683,2348.3057
"yciW",165.2966,186.9475,205.01335,183.736,443.09845,619.35465
"fabI",12223.0821,8991.5172,7224.59795,5324.42935,7675.4818,6583.5756
"ycjD",94.79735,90.50935,84.96525,70.23845,91.0702,84.9557
"sapF",760.6507,909.80915,426.4507,429.7689,959.257,1137.2095
"sapD",474.915,516.941,241.46885,181.0765,649.94525,647.4154
"sapC",118.74385,119.0328,100.0356,74.1502,169.99685,181.2226
"sapB",718.9285,617.1017,558.69105,433.19355,618.22775,654.0678
"sapA",580.9165,608.4283,559.49035,349.15685,583.6455,595.9237
"ymjA",502.14585,472.0351,333.19815,345.21265,350.331,450.94105
"puuP",84.28685,87.085,140.64415,130.1675,66.6225,83.2773
"puuA",237.86035,507.64175,6029.10705,5957.2031,514.99455,714.7894
"puuD",1180.2349,1989.8514,11899.88955,11286.2344,785.3446,1334.8088
"puuR",413.88415,683.8288,6757.19635,6380.2601,619.2434,960.603
"puuC",107.164,104.7508,1361.489,1902.61725,302.1311,571.02745
"puuB",47.56525,49.85345,164.4203,177.8341,75.64045,98.50815
"puuE",54.6112,49.90315,112.522,108.438,85.47765,86.7535
"pspF",251.75585,295.08995,1022.31635,739.5552,663.99615,830.88205
"pspA",567.6414,620.2594,6297.7281,5343.2912,3344.71665,2925.93115
"pspB",1072.75575,1095.22945,12007.52845,10239.52815,6526.1646,5626.6563
"pspC",1242.65615,1528.21725,12803.2655,12196.86655,7681.7525,6887.722
"pspD",141.38405,187.6459,2771.34185,1987.49725,1311.1048,985.95835
"pspE",88.66145,80.61725,290.915,169.4083,211.24845,195.65405
"ycjM",143.33385,145.47575,221.66335,153.3227,234.56185,252.36675
"ycjN",86.12195,95.39445,94.87965,86.11925,119.11985,145.6304
"ycjO",75.3727,70.0928,61.7936,62.771,102.7536,106.32265
"ycjP",85.33525,86.6817,71.0623,68.7331,97.8966,101.7832
"ycjQ",64.8357,57.90885,65.27685,55.2506,107.01055,83.38
"ycjR",62.32725,66.86745,60.6967,55.6922,132.37625,102.4749
"ycjS",87.3233,100.11405,73.9905,73.7235,167.895,173.53685
"ycjT",137.0316,112.4342,73.2636,93.7897,118.58005,106.65175
"ycjU",46.9384,47.83045,44.32995,47.86065,49.4093,48.6611
"ompG",61.91155,63.36,60.8338,62.71705,60.70965,54.86075
"ycjW",108.93955,144.75485,122.55335,102.8048,145.13315,128.66945
"ycjX",432.0947,361.38995,646.4305,490.40955,857.37975,457.2118
"ycjF",216.8012,173.90125,243.8618,219.8104,679.6068,364.50645
"tyrR",2146.79575,2059.4995,1206.0595,1014.2009,1745.9918,1406.2875
"tpx",2079.74995,1971.47655,966.11365,720.2192,1917.11275,1711.38975
"ycjG",100.05375,99.20835,135.3633,103.38815,128.31575,123.71095
"mpaA",142.67915,160.98535,129.1707,121.27955,268.6566,242.45825
"ycjY",87.05495,85.21845,110.0724,111.652,242.9183,162.59545
"pgrR",335.01655,343.6296,439.5838,406.52785,845.6083,584.01245
"mppA",210.0225,225.81135,135.94415,114.5241,292.00715,250.6411
"ynaI",125.20265,199.7388,280.1863,234.84995,207.64085,238.41775
"ynaJ",714.5645,829.82815,1205.79175,1282.7852,614.4106,686.2215
"uspE",863.81815,1020.22645,1057.00065,900.546,1013.44825,893.6368
"fnr",1320.6517,1888.4092,1403.74325,1512.7942,1246.0605,1583.38535
"ogt",96.84545,103.65515,111.10825,105.1484,146.7002,163.0024
"abgT",63.8288,62.5561,60.00005,62.87945,58.6093,56.54085
"abgB",76.2293,74.38595,115.10525,111.67995,77.5215,84.0407
"abgA",73.4299,75.58745,74.91005,71.2224,92.5284,81.69415
"abgR",80.4871,75.2496,82.48805,71.1189,120.70465,127.68605
"smrA",305.51205,357.02175,441.75305,530.2414,295.7301,345.86855
"dgcM",111.58865,115.9733,95.4467,112.23015,392.0551,278.64955
"zntB",629.149,538.2292,1169.2588,706.0851,2464.1138,1588.99455
"dbpA",195.8015,180.1423,101.7322,85.96205,287.33375,199.62345
"ttcA",1481.5434,1404.5387,333.0029,278.085,351.97535,332.443
"intR",86.06365,69.80955,76.2041,85.18305,54.21525,59.2623
"xisR",61.4799,54.8673,60.508,64.1605,51.5122,55.86275
"rcbA",41.29135,42.63535,43.3408,48.0921,41.843,43.11945
"ralR",46.8921,49.96635,58.2386,55.69375,51.31725,51.8726
"recT",74.50475,76.22675,100.36555,110.6836,79.72195,79.12765
"recE",162.71495,160.1214,273.1116,339.1262,136.67065,155.25375
"racC",110.89565,103.6382,243.3706,290.4191,61.20715,70.18765
"kilR",132.9837,122.1233,183.97035,328.49295,53.88355,61.80185
"sieB",75.22015,79.7689,195.9067,206.5221,61.6518,80.6227
"ydaG",393.32725,562.9234,1354.4501,1603.21635,71.4893,136.7454
"racR",282.5181,563.43065,1199.69565,1103.061,200.10565,250.5576
"ydaS",49.28945,48.50095,47.5101,48.25335,47.51825,48.10265
"ydaT",53.36275,57.09765,57.0663,53.29385,67.6525,58.24465
"ydaU",54.87165,55.85095,57.9831,53.90415,59.17875,57.0585
"ydaV",96.9023,98.443,77.6569,91.05705,87.3227,89.51195
"ydaW",115.30055,102.28675,82.4658,114.99075,79.37315,78.0651
"rzpR",74.57555,81.73115,69.9142,69.81845,67.8617,68.6793
"trkG",265.18525,339.22535,450.4907,689.12995,304.75655,388.16685
"ynaK",189.2983,181.8019,378.8379,447.002,108.07335,122.20755
"ydaY",268.25805,272.87305,569.86275,626.5096,112.678,144.70085
"ynaA",118.44575,113.0443,85.3713,132.7849,74.5017,75.2449
"insH5",1145.2874,1529.03545,1396.633,1228.3222,1153.89525,920.98985
"stfR",180.84465,154.59785,140.23165,174.7986,176.60045,164.17825
"tfaR",425.7432,338.6476,229.57535,481.08165,121.84585,142.95435
"pinR",286.16755,334.898,248.89775,399.75445,131.8458,140.91345
"ynaE",101.9026,141.83125,371.5072,426.7383,90.5498,105.8624
"uspF",247.9523,405.06755,1346.42595,1726.6481,304.4452,390.07585
"ompN",105.7989,106.25425,134.597,209.90585,88.45175,109.1607
"ydbK",902.48705,1163.6499,734.6145,807.9099,4106.18805,5557.35705
"hslJ",1064.83,1219.09795,790.4562,1056.9774,926.2604,728.6698
"ldhA",2891.5415,3139.35285,1218.6044,1993.2048,1443.1305,1158.9209
"ydbH",266.59725,242.57835,126.62215,146.30605,255.74305,210.2513
"ynbE",512.0279,407.5277,142.93115,256.66045,459.1655,429.94935
"ydbL",1095.1084,974.57415,369.12375,669.97525,1292.16235,943.52205
"feaR",125.1476,137.8236,76.67845,102.7618,145.45205,139.76325
"feaB",85.9764,86.3071,113.82695,113.19545,136.18565,119.3323
"tynA",91.4536,95.45165,80.20515,100.1385,68.39715,69.83075
"paaZ",227.0584,239.18625,251.1373,341.3916,117.3299,132.6251
"paaA",88.74695,105.173,248.54625,170.62135,157.4655,191.3224
"paaB",140.43185,138.98765,364.7702,243.17945,326.15935,322.13745
"paaC",99.7168,129.4813,182.01945,141.8299,246.41845,264.58285
"paaD",127.50845,162.503,127.1698,136.49535,216.4556,253.7271
"paaE",78.25215,87.57665,64.36335,69.96885,113.4361,105.56375
"paaF",81.9318,79.98145,60.44935,72.4527,100.06155,116.44255
"paaG",61.76195,64.81955,55.04885,58.0418,74.4315,74.355
"paaH",108.8248,110.67845,69.42345,106.053,147.81075,150.5415
"paaI",58.51365,49.7599,48.72655,49.54195,70.36735,58.73775
"paaJ",71.63965,80.9298,69.1416,74.92695,106.3328,100.84765
"paaK",62.6229,69.0451,67.4492,61.0315,102.2874,92.1399
"paaX",291.5182,302.6528,915.5504,876.0361,535.1161,594.9596
"paaY",252.3191,228.97445,602.99975,513.96765,529.80535,444.99885
"pdxI",96.3248,79.3326,59.0904,73.7326,95.425,83.09695
"ydbD",382.75265,322.434,973.323,1138.6518,254.91335,321.17585
"ynbA",86.15195,73.7696,57.916,72.3449,60.4515,61.22425
"ynbB",90.9987,98.9811,103.57155,129.41745,54.435,67.76305
"ynbC",92.9883,95.2041,89.9166,98.1525,85.2038,75.2042
"ynbD",276.4588,277.908,109.5834,267.9823,180.85135,163.53905
"azoR",126.81365,149.87455,80.07315,108.7425,209.81045,238.6173
"hrpA",476.97885,492.28665,530.22415,455.87745,444.7336,389.71345
"ydcF",114.77285,118.1056,114.5564,95.0429,318.22655,263.0998
"aldA",3545.90125,3604.07635,5877.68745,4201.3887,13145.5903,10718.5377
"cybB",1583.042,1778.2182,571.6498,686.2134,2121.38395,2182.0406
"ydcA",119.22635,92.99175,90.3415,78.99415,126.1506,103.6304
"mokB",51.94085,47.68685,50.89785,45.7129,53.08085,50.0906
"trg",80.1991,80.27685,93.44525,97.17855,77.89925,77.4041
"ydcI",1082.4701,1361.03725,1484.45155,1476.8564,1670.63375,1800.6921
"ydcJ",92.17435,92.8543,74.28055,115.577,245.1371,163.54855
"opgD",353.1455,416.1128,177.9906,170.56765,572.3014,422.24885
"ydcH",60.0211,68.1908,49.3662,61.3983,85.22435,79.81085
"rimL",251.556,340.3538,186.99345,311.2229,520.94975,576.60255
"ydcK",99.97295,142.1314,80.1587,147.79665,432.8586,331.06165
"tehA",240.72245,289.08605,341.60035,300.93125,283.99365,260.9871
"tehB",722.28655,861.56255,514.2799,570.7972,947.551,882.11575
"ydcL",92.88215,93.4241,70.65025,68.5905,224.43425,152.47825
"insQ",60.64325,58.5317,60.25945,60.0457,101.73845,84.6335
"ydcO",63.04195,58.81755,67.58835,66.93365,64.0117,68.3558
"sutR",287.7262,368.40475,344.2862,368.2328,348.46,511.2243
"rlhA",1820.06875,1995.3609,566.793,703.6244,571.7895,793.8116
"yncJ",90.7943,99.92785,63.9593,92.5903,81.4457,68.40155
"hicB",78.40085,103.02915,100.56005,122.8811,181.1957,207.8389
"ydcR",105.59485,136.0273,73.6748,87.47475,132.79495,130.9765
"ydcS",70.6257,69.64175,60.1243,61.6728,313.07085,222.3852
"ydcT",59.21755,55.3889,53.0016,52.0508,126.55005,97.7201
"ydcU",102.90945,117.7208,85.70055,121.27685,216.40055,185.98995
"ydcV",72.87615,66.6979,70.78885,71.8264,106.1194,94.9707
"patD",97.76215,105.1801,87.6461,102.0368,393.31095,222.90725
"ortT",136.47605,135.73345,109.50945,132.75485,107.07905,121.57485
"ydcY",102.6021,113.1456,105.98275,95.7607,131.06135,113.2679
"ydcZ",172.92815,229.977,163.57295,177.24125,140.1581,123.0166
"mnaT",422.9946,448.44185,314.4067,380.75365,388.2796,342.9622
"curA",577.25615,576.32735,662.3825,697.6844,3564.20285,2311.7606
"mcbR",262.73875,282.01525,385.3645,476.91805,1594.1395,1073.6308
"yncD",2741.7259,2839.77985,695.59305,1030.5965,1909.78035,2015.53055
"yncE",1524.45345,1983.435,1306.65345,1362.7143,14073.7892,3983.95985
"ansP",794.08605,523.729,565.2814,607.0898,154.7183,198.82185
"yncG",56.669,56.4611,49.08765,56.2243,69.80415,59.50505
"yncH",45.44525,44.9615,42.01085,47.6032,43.27885,39.84925
"rhsE",72.6287,82.3038,76.4396,78.41365,56.9499,61.85115
"ydcD",51.6266,56.78955,79,70.3566,53.35485,53.92885
"yncI",328.32,380.4303,767.76385,594.039,114.0981,96.14135
"ydcC",1116.78685,1376.94165,2756.0503,2997.43715,247.9279,296.13315
"pptA",54.4305,69.40335,76.8843,93.6159,96.4341,190.84225
"yddH",78.063,81.9951,81.8568,99.1802,71.31425,78.92535
"nhoA",136.0821,142.62765,75.02855,147.649,558.64565,672.94745
"yddE",83.68665,116.78615,85.46845,88.98695,281.66505,212.4796
"narV",101.89745,110.9834,71.69745,89.86505,79.879,88.7974
"narW",49.98075,50.3208,50.5397,47.10215,58.6187,58.03495
"narY",56.366,59.00795,49.3586,57.9336,85.92975,68.29345
"narZ",75.2819,72.6325,53.30545,65.6835,109.0795,91.92915
"narU",67.17015,71.6852,43.7473,78.8318,100.969,110.30095
"yddJ",57.3803,58.3873,49.6489,62.79025,47.64565,46.52535
"yddK",54.05885,52.58765,48.2423,54.25205,42.2821,43.87965
"yddL",63.51945,63.53345,65.56665,68.10765,52.43925,49.0191
"yddG",187.89135,230.5596,134.85315,243.72415,345.87265,527.69555
"fdnG",118.96995,222.2711,100.14285,114.44545,75.22385,82.1745
"fdnH",184.2706,268.2851,173.6579,153.88065,138.0053,127.9746
"fdnI",64.04315,61.71415,59.05125,59.0505,59.0021,56.9517
"yddM",59.9499,62.35025,82.84995,66.519,81.1426,77.75005
"adhP",595.88305,476.7827,534.36195,524.0122,1485.7461,1293.99465
"maeA",4204.9409,4631.5083,3029.52995,3296.01415,7036.33885,6640.87435
"sra",1386.27055,1858.08175,5164.7464,7344.74035,5287.80185,7343.86745
"bdm",320.09265,672.2842,1899.19745,2602.20555,1118.5795,1133.1184
"osmC",977.2026,1364.23315,5198.54965,5398.71075,4252.67255,4687.7946
"ddpF",94.63295,100.23735,147.3685,130.7827,135.5331,122.5533
"ddpD",79.2606,76.20915,76.4608,76.08185,105.19575,83.54175
"ddpC",205.1049,203.8438,100.72075,286.1521,192.49905,149.5394
"ddpB",56.67505,55.17005,47.08655,56.89025,61.69715,51.3037
"ddpA",82.03485,85.1696,58.04605,83.1391,87.74625,74.8645
"ddpX",47.553,50.00525,45.5244,48.3252,49.13645,46.41615
"dosP",78.83795,79.4575,53.27195,80.4676,95.02845,69.17165
"dosC",111.15875,117.62435,91.48985,118.3679,356.93635,235.03885
"digH",158.94255,164.5064,80.96205,96.94485,127.08075,104.32045
"gadC",103.0549,108.49085,78.9,135.4956,131.24485,132.2043
"gadB",85.94645,82.90975,108.3505,135.34775,93.6215,98.1097
"pqqL",226.0615,215.19745,147.8999,174.362,484.58285,268.5841
"yddB",76.2758,75.20185,55.6436,64.49295,207.37,96.9283
"yddA",78.39495,75.1343,75.0035,79.04665,149.54565,88.30045
"ydeM",58.4291,57.57165,53.53595,69.09665,58.7783,57.89615
"ydeN",356.69755,391.5077,161.2768,328.88865,2109.1191,1106.58825
"ydeO",100.6059,101.6772,348.419,403.4596,141.9701,225.00765
"ydeP",66.9145,67.78095,139.2482,163.83885,88.52955,93.6864
"ydeQ",197.2663,192.54475,667.8059,965.0489,176.89165,179.60055
"ydeR",222.9191,234.9802,1064.06395,1257.05645,223.70215,185.62705
"ydeS",103.134,107.71775,559.8714,655.3438,121.13535,100.8042
"ydeT",442.44915,517.55565,2167.97435,2379.4829,275.67475,250.98845
"yneL",114.17825,113.6093,64.90635,120.30255,64.4459,66.0342
"hipA",501.1508,608.6363,1026.39845,986.7917,1242.85265,1150.53685
"hipB",317.036,373.26285,617.908,589.463,747.93555,731.18885
"lsrK",255.5258,274.6923,227.7233,312.57925,521.88975,396.2572
"lsrR",129.28945,151.87725,133.8374,124.7648,491.62025,435.1214
